Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
7.351943000000000211e+03,3.402651999999999930e+02,6.086331000000000131e+02,4.298685999999999896e-01,4.739824000000000259e-01,-1.996839999999999948e+00,4.366964999999999875e-01,2.000000000000000000e+01,2.405956999999999901e+00
6.717287000000000262e+03,2.694076999999999771e+02,1.330133000000000038e+03,7.728317000000000103e-01,9.229731000000002128e-01,6.016766999999999532e-01,9.673690999999999818e-01,4.000000000000000000e+01,2.298144999999999882e+00
8.938442999999999302e+03,4.041965000000000146e+02,2.778190000000000168e+02,4.198175000000000101e-01,8.887806000000000317e-01,-1.110687999999999898e+00,1.031544000000000016e+00,4.000000000000000000e+01,2.589660999999999991e+00
6.337101999999999862e+03,4.852404999999999973e+02,1.395688000000000102e+03,3.168322000000000083e-01,8.999892000000000447e-01,-3.906637000000000026e-01,-1.469473999999999947e+00,3.000000000000000000e+01,2.778014999999999901e+00
6.890994999999999891e+03,2.219764999999999873e+02,1.221011999999999944e+03,9.096410000000000329e-01,8.059315000000000229e-01,-4.833612999999999937e-01,4.074672999999999767e-01,6.000000000000000000e+01,2.043451000000000128e+00
7.923414999999999964e+03,3.822724999999999795e+02,7.667442999999998392e+02,6.223516999999999522e-01,2.981632000000000032e-02,-2.841534999999999922e+00,1.033547999999999911e+00,5.000000000000000000e+01,2.955764999999999976e+00
8.953674000000000888e+03,4.580738999999999805e+02,1.929654999999999973e+03,2.613175999999999832e-01,1.019034999999999941e-01,-4.286208000000000240e-01,-1.344648999999999983e+00,6.000000000000000000e+01,3.256120000000000125e+00
8.990189000000000306e+03,1.267423000000000002e+02,4.867101999999999862e+02,9.313651000000000568e-02,2.081454000000000082e-01,2.592750000000000110e+00,4.065817999999999932e-01,3.000000000000000000e+01,3.544938999999999840e+00
8.049506000000000313e+03,4.868781000000000176e+02,6.097477000000000089e+02,8.898783999999998473e-01,1.387638999999999956e-01,-9.491492000000000262e-01,-8.782248000000000276e-01,9.000000000000000000e+01,2.079919999999999991e+00
6.116113999999999578e+03,3.731872999999999934e+02,5.157060000000000173e+02,5.327199999999999713e-01,8.996885000000000021e-01,7.366118999999999861e-01,5.258479000000000347e-01,4.000000000000000000e+01,2.224896999999999903e+00
6.813439999999999600e+03,2.992783000000000015e+02,1.403060999999999922e+03,3.802056999999999798e-01,1.874064000000000008e-01,-3.278113000000000277e-01,2.740356999999999932e-01,3.000000000000000000e+01,2.195625999999999856e+00
6.751640000000000327e+03,3.537889999999999873e+02,1.745559999999999945e+03,8.099448000000000203e-01,1.082541999999999949e-01,1.710109000000000101e+00,-1.397953999999999919e+00,4.000000000000000000e+01,2.210135000000000183e+00
7.709425000000000182e+03,4.312058999999999855e+02,8.975723000000000411e+02,2.964647000000000254e-01,5.174320999999999504e-01,-4.813968000000000136e-01,5.532116999999999729e-01,2.000000000000000000e+01,2.012201000000000128e+00
5.565143000000000029e+03,2.636286999999999807e+02,7.548207999999998492e+02,2.969616999999999951e-01,4.067513999999999852e-01,-2.650698999999999916e+00,6.360409000000000201e-01,4.000000000000000000e+01,4.825058000000000291e+00
5.959875000000000000e+03,4.034683999999999742e+02,1.905561999999999898e+03,5.239097999999999811e-01,9.823524999999999618e-01,-1.212480999999999920e+00,-9.474584000000000339e-01,2.000000000000000000e+01,3.136115999999999904e+00
5.754171999999999571e+03,2.515004999999999882e+02,8.331783000000000357e+02,8.221279000000000226e-01,5.192873000000000072e-01,-2.094542999999999822e+00,1.868838999999999917e-01,1.000000000000000000e+01,2.131641999999999815e+00
5.617591999999999643e+03,3.078578999999999724e+02,1.382244999999999891e+03,4.832947000000000215e-01,6.658889000000000058e-01,1.364566999999999863e-01,-8.106294999999998085e-02,7.000000000000000000e+01,2.364272999999999847e+00
9.112212999999999738e+03,3.880724999999999909e+02,1.411936999999999898e+03,3.776498999999999828e-01,4.134459000000000051e-02,9.741290000000000227e-01,2.398276000000000019e-01,4.000000000000000000e+01,1.882185999999999915e+00
8.708323000000000320e+03,2.576553000000000111e+02,7.990949000000000524e+02,8.832714000000000398e-01,5.613318999999999948e-01,1.848420000000000063e-01,2.081035999999999997e-01,0.000000000000000000e+00,2.386477000000000182e+00
8.257280000000000655e+03,1.116144000000000034e+02,1.507499000000000024e+03,1.486702000000000023e-01,5.411403999999999659e-01,-1.950771000000000033e+00,6.296235000000000026e-01,6.000000000000000000e+01,3.234795000000000087e+00
6.083689999999999600e+03,2.805606999999999971e+02,3.222219000000000051e+02,6.350919000000000425e-01,2.849532999999999927e-02,-1.021201999999999943e+00,-5.255082999999999976e-02,7.000000000000000000e+01,1.888289000000000106e+00
7.205716000000000349e+03,2.248814999999999884e+02,1.632147999999999911e+03,8.497601999999998545e-01,6.681664999999999965e-01,-2.651532000000000000e+00,-8.911516999999999911e-01,2.000000000000000000e+01,1.170336999999999961e+00
8.276808999999999287e+03,2.894100000000000250e+02,2.634313000000000216e+02,9.042561999999999545e-01,7.360820999999998504e-01,-2.780737999999999932e+00,5.023322999999999539e-01,3.000000000000000000e+01,3.163072000000000106e+00
7.552532000000000153e+03,1.404130000000000109e+02,1.364746000000000095e+03,4.478731000000000240e-01,4.459209000000000089e-01,1.478663000000000061e+00,-7.897016000000000036e-01,1.000000000000000000e+01,1.880455999999999905e+00
6.222073999999999614e+03,1.346132000000000062e+02,1.944769999999999982e+03,8.629322000000000381e-01,8.270167999999999964e-01,2.534654999999999880e+00,1.127173999999999898e+00,4.000000000000000000e+01,4.128775000000000084e+00
8.325379999999999200e+03,3.396945000000000050e+02,8.245955000000000155e+02,1.776385000000000047e-01,6.701494999999999536e-01,-7.808300000000000241e-01,3.852850999999999915e-01,2.000000000000000000e+01,2.325985999999999887e+00
6.774399000000000342e+03,2.193519000000000005e+02,4.331039999999999850e+02,6.090657999999999905e-01,7.915621999999999936e-01,-7.309835999999998446e-01,-5.331479999999999553e-01,4.000000000000000000e+01,2.737889000000000017e+00
7.065881000000000313e+03,1.190685000000000002e+02,7.162990999999999531e+02,7.550860000000000349e-01,5.195790999999999604e-01,8.665188000000000335e-01,-3.810086999999999779e-01,1.000000000000000000e+01,2.105417000000000094e+00
8.966090000000000146e+03,3.302235999999999763e+02,1.745684999999999945e+03,8.751799999999998469e-01,5.929322000000000203e-01,2.863074000000000119e+00,9.521028999999999742e-01,2.000000000000000000e+01,3.236816999999999833e+00
9.455533999999999651e+03,4.802076999999999884e+02,1.044288999999999987e+03,1.609047999999999867e-01,9.678729999999999833e-01,2.647775999999999907e+00,9.580725000000001046e-01,0.000000000000000000e+00,2.556668999999999858e+00
5.674067000000000007e+03,3.062346000000000004e+02,1.300790999999999940e+03,1.384981999999999880e-01,1.248187000000000046e-01,-7.706006999999998053e-02,-5.431742000000000514e-01,6.000000000000000000e+01,2.617538999999999838e+00
7.300805000000000291e+03,2.048212000000000046e+02,1.879494999999999891e+03,2.564332999999999751e-01,7.493433000000000455e-01,2.147835000000000161e+00,-7.327688999999998343e-01,8.000000000000000000e+01,2.282823000000000047e+00
8.063335000000000036e+03,4.966585999999999785e+02,1.919642000000000053e+03,1.265671999999999908e-01,4.736135000000000206e-01,-2.644398999999999944e+00,1.020887000000000044e-01,5.000000000000000000e+01,1.960552999999999990e+00
9.225007999999999811e+03,3.935724000000000160e+02,1.856666999999999916e+03,9.874401000000000428e-01,3.721874000000000016e-01,-2.882550000000000168e+00,-2.952706999999999971e-01,5.000000000000000000e+01,9.503787000000000207e-01
8.316123999999997977e+03,4.534818999999999960e+02,1.623596000000000004e+03,1.344780999999999893e-01,1.845755000000000035e-01,1.082184000000000035e+00,8.024658000000000069e-01,2.000000000000000000e+01,1.527411999999999992e+00
8.998947000000000116e+03,1.462059999999999889e+02,1.553113000000000056e+03,3.698656000000000166e-01,1.050820999999999977e-01,-2.431204000000000143e+00,1.493341999999999947e+00,1.000000000000000000e+01,1.615486999999999895e+00
6.829001000000000204e+03,1.500327000000000055e+02,1.431020999999999958e+03,6.479681999999999942e-01,2.551424999999999943e-01,1.209435999999999956e+00,6.561911999999999745e-01,3.000000000000000000e+01,1.539857000000000031e+00
5.916243999999999687e+03,1.665382999999999925e+02,6.016979999999999791e+02,9.971145999999999621e-01,4.759131999999999807e-01,2.134151999999999827e+00,3.523218000000000183e-01,2.000000000000000000e+01,1.971519999999999939e+00
6.435074999999999818e+03,4.390394000000000005e+02,1.994226000000000113e+03,4.486526000000000125e-01,9.191736999999999824e-01,2.326369000000000076e-01,-1.408753000000000088e-01,9.000000000000000000e+01,2.778429000000000038e+00
8.545558999999999287e+03,4.772735000000000127e+02,1.655287000000000035e+03,3.450493000000000032e-01,4.776401000000000119e-01,9.318824999999999470e-01,-5.904863999999999669e-01,9.000000000000000000e+01,2.388389999999999791e+00
6.058018000000000029e+03,3.490187999999999988e+02,1.679640000000000100e+03,8.118184000000000511e-01,6.721551000000000053e-01,-8.766893000000000047e-01,5.653481000000000201e-01,8.000000000000000000e+01,2.230201000000000100e+00
8.459441999999999098e+03,4.834134999999999991e+02,1.048869999999999891e+03,1.596210999999999880e-01,7.107242999999999755e-01,-1.681246000000000018e+00,-9.716995000000000493e-01,1.000000000000000000e+01,2.146339000000000219e+00
8.667656999999999243e+03,4.693820999999999799e+02,1.550201000000000022e+03,7.969338999999998618e-01,9.950029999999999708e-01,-1.142711999999999950e+00,6.498485999999999985e-01,6.000000000000000000e+01,2.664439999999999920e+00
9.463194999999999709e+03,3.417570999999999799e+02,1.566530999999999949e+03,2.530194000000000054e-01,3.933884000000000269e-01,-1.239896999999999944e-01,1.393853999999999926e+00,4.000000000000000000e+01,2.069913999999999810e+00
6.016567000000000007e+03,3.910727999999999724e+02,3.770751000000000204e+02,8.477257000000000264e-01,8.361705000000000387e-01,2.764781999999999851e+00,-1.299074999999999980e+00,6.000000000000000000e+01,1.949997999999999898e+00
9.246328999999999724e+03,3.851147000000000276e+02,1.312392000000000053e+03,3.548799000000000259e-01,4.629326999999999748e-01,-9.101983000000000157e-01,4.528540000000000343e-02,6.000000000000000000e+01,2.393540999999999919e+00
8.333388000000000829e+03,4.653587999999999738e+02,5.895467999999999620e+02,6.616286000000000111e-01,3.565757999999999983e-01,2.617831999999999937e+00,-1.035014000000000101e+00,2.000000000000000000e+01,9.019374999999999476e-01
7.216586000000000240e+03,2.015526000000000124e+02,1.673325000000000045e+03,4.725515999999999744e-02,1.947172000000000069e-01,-7.216571000000000513e-01,-9.751744000000001078e-01,4.000000000000000000e+01,2.990634000000000015e+00
7.232055999999998676e+03,1.085991000000000071e+02,8.018205000000000382e+02,2.706259999999999777e-01,9.458909000000000067e-02,-6.641152999999999640e-01,1.133855999999999975e+00,5.000000000000000000e+01,1.665426000000000073e+00
7.796722999999999956e+03,4.370115000000000123e+02,1.005210000000000036e+03,4.737791000000000086e-01,1.207669999999999993e-01,-2.780574000000000101e+00,7.509659999999999946e-02,9.000000000000000000e+01,1.850530999999999926e+00
7.557983000000000175e+03,3.576279999999999859e+02,7.953999000000000024e+02,6.192556000000000171e-01,8.043373999999999802e-01,-3.123117999999999839e+00,1.466021000000000019e+00,4.000000000000000000e+01,3.062813999999999925e+00
9.108787000000000262e+03,3.459338000000000193e+02,1.599371000000000095e+03,7.833978000000000330e-01,7.501818999999998461e-01,6.429481000000000224e-01,3.467431999999999893e-03,1.000000000000000000e+01,2.456439000000000039e+00
6.846719000000000051e+03,3.589327999999999861e+02,1.346269999999999982e+03,1.949189000000000060e-01,7.804086000000000078e-01,-2.672680999999999862e+00,-1.347515999999999936e+00,2.000000000000000000e+01,1.633869999999999933e+00
5.974060999999999694e+03,2.549211999999999989e+02,1.137585000000000036e+03,4.004357000000000055e-01,6.260831999999999509e-01,-5.621418000000000248e-01,1.165955000000000075e+00,7.000000000000000000e+01,2.951070000000000082e+00
7.804667000000000371e+03,3.323115000000000236e+02,1.677531999999999925e+03,3.355925000000000158e-01,6.191571000000000158e-01,-1.096675000000000066e+00,5.557421999999999640e-01,0.000000000000000000e+00,2.312123999999999846e+00
6.936962999999999738e+03,2.176031999999999869e+02,2.333588000000000022e+02,7.126438999999999968e-01,2.288071000000000133e-01,4.269640000000000241e-02,1.318375000000000075e+00,8.000000000000000000e+01,2.420809000000000211e+00
8.800275999999999840e+03,1.791290999999999940e+02,9.928438999999999623e+02,2.081964000000000037e-01,8.404913000000000523e-01,-1.663281000000000009e+00,-2.083783999999999914e-01,1.000000000000000000e+01,2.992166000000000103e+00
8.068796999999998661e+03,2.525647999999999911e+02,2.189892999999999859e+02,1.638735000000000053e-01,6.880218000000000167e-01,-1.434828999999999910e+00,-3.996767999999999987e-01,9.000000000000000000e+01,2.860473999999999961e+00
6.224867000000000189e+03,2.499759999999999991e+02,7.442473999999998568e+02,3.747132000000000240e-01,4.667793000000000081e-01,-2.900024000000000157e+00,1.568305000000000060e+00,6.000000000000000000e+01,2.941667999999999950e+00
7.759359000000000378e+03,2.792622999999999820e+02,9.526281000000000176e+02,2.666819999999999954e-02,6.244475999999999916e-01,3.072512999999999828e+00,-1.324797999999999920e+00,6.000000000000000000e+01,2.277931000000000150e+00
8.683820999999999913e+03,3.554680000000000177e+02,1.325652000000000044e+03,6.929444000000000159e-01,2.422162999999999955e-01,-1.221772999999999998e+00,-1.334356000000000098e+00,6.000000000000000000e+01,3.840751000000000026e+00
6.249533000000000357e+03,2.202462999999999909e+02,5.906512000000000171e+02,2.393975999999999882e-01,1.062459000000000042e-01,3.635151999999999828e-01,1.417089999999999961e+00,0.000000000000000000e+00,1.704409000000000063e+00
9.111194999999999709e+03,2.515952000000000055e+02,1.027155999999999949e+03,9.074352999999999447e-01,4.566605000000000247e-01,2.930916999999999994e+00,-1.041482999999999937e+00,9.000000000000000000e+01,2.026923000000000030e+00
8.888243000000000393e+03,4.970887999999999920e+02,1.739442999999999984e+03,9.031312999999999702e-01,4.243541000000000118e-01,-1.917397999999999936e+00,-1.310391000000000084e+00,3.000000000000000000e+01,1.759862999999999955e+00
8.482907999999997628e+03,4.596720000000000255e+02,3.333226999999999975e+02,8.673130999999998370e-01,3.882083000000000061e-01,1.745090999999999948e+00,-1.236699999999999910e+00,7.000000000000000000e+01,3.515661999999999843e+00
8.095768000000000029e+03,1.248863999999999947e+02,7.020207000000000335e+02,9.223772000000000082e-01,8.995982000000000145e-01,-9.467982999999999816e-01,-1.283563000000000009e+00,7.000000000000000000e+01,3.682716999999999796e+00
7.629904999999998836e+03,4.058928000000000225e+02,1.496453999999999951e+03,3.330751000000000128e-01,3.958238000000000034e-01,-3.879973999999999923e-02,7.595465999999998497e-01,8.000000000000000000e+01,1.856079000000000034e+00
6.345594000000000051e+03,4.033063999999999965e+02,3.365865000000000009e+02,1.778083000000000025e-01,8.954091000000000394e-04,-6.756590999999999569e-01,-2.251392999999999867e-01,7.000000000000000000e+01,1.925664000000000042e+00
9.439495000000000800e+03,1.665081000000000131e+02,1.245155999999999949e+03,7.182692999999999717e-02,6.533938000000000246e-02,3.625506000000000006e-01,1.561393000000000031e+00,1.000000000000000000e+01,1.826038999999999968e+00
6.122963999999999942e+03,4.274458999999999946e+02,8.606046999999998661e+02,8.742720000000000491e-01,4.513180999999999998e-01,4.989882999999999957e-01,1.523506000000000027e+00,2.000000000000000000e+01,1.599283000000000010e+00
6.084887999999999920e+03,3.043548000000000116e+02,1.544905999999999949e+03,4.268832000000000182e-01,8.169218000000000313e-01,3.128004999999999924e+00,-1.016866000000000048e+00,9.000000000000000000e+01,2.787322000000000077e+00
7.715804000000000087e+03,3.352961000000000240e+02,9.085186000000001059e+02,9.831839000000001105e-01,9.635903999999999581e-01,-2.413844000000000101e+00,1.306093000000000115e-01,6.000000000000000000e+01,2.474651999999999852e+00
